306,58
301,49
306,26
298,27
300,26
300,25
311,35
313,77
314,77
314,77
314,81
315,86
311,90
311,94
315,98
315,101
316,104
316,106
316,109
292,56
292,56
291,58
291,59
292,60
292,60
316,110
294,60
295,62
312,104
312,102
302,68
311,97
311,94
311,91
311,88
311,85
311,83
306,80
310,77
305,77
305,77
305,77
305,77
306,58
304,64
304,61
302,38
298,29
295,21
303,60
301,59
293,17
294,16
295,16
303,60
299,60
294,16
295,16
295,16
298,60
287,21
306,77
301,28
295,31
294,31
294,32
301,28
302,27
297,30
294,31
294,31
301,28
302,27
296,30
293,31
295,31
301,28
302,27
295,30
293,32
295,31
301,28
295,30
294,31
293,31
295,31
302,27
296,30
294,31
293,31
301,28
302,27
296,30
293,31
295,31
301,27
302,27
295,31
293,32
295,31
301,28
295,31
294,31
293,32
295,31
302,27
297,30
294,31
293,31
301,28
302,27
297,30
293,31
295,31
301,27
302,27
295,31
293,32
295,31
301,28
295,31
294,31
293,32
295,31
301,28
297,30
294,31
294,32
301,28
302,27
296,30
293,31
294,31
301,28
301,28
297,30
293,32
295,31
301,28
295,31
295,31
293,32
295,31
302,27
295,31
294,31
294,32
301,28
301,28
296,30
294,31
294,31
301,28
301,28
296,30
293,32
295,31
301,28
295,31
294,31
293,32
295,31
301,28
295,31
294,31
293,32
295,30
301,28
297,30
293,31
294,32
301,28
301,28
296,30
293,32
295,31
301,28
302,27
294,31
293,32
295,31
301,28
295,31
294,31
293,32
301,28
301,28
296,30
293,31
294,31
301,28
301,28
296,30
293,31
295,31
301,28
302,27
295,31
293,32
295,31
301,28
295,31
294,31
293,32
295,31
301,28
297,30
293,31
294,32
301,28
302,27
297,30
293,31
295,31
301,28
302,27
295,31
