376,10
375,10
412,50
412,51
401,60
401,51
390,47
393,49
392,49
400,95
401,92
378,94
376,93
368,87
367,86
365,90
367,87
361,89
366,86
365,86
364,85
366,87
361,84
360,83
359,83
358,82
356,82
351,98
352,99
351,98
350,98
349,98
349,99
349,99
349,99
348,99
347,100
347,100
347,101
347,101
346,101
346,101
346,101
346,101
345,100
345,100
345,100
345,100
346,100
347,102
347,102
347,98
347,98
348,98
346,102
346,102
348,97
348,97
349,96
347,102
345,81
346,81
347,81
354,94
355,93
349,82
351,82
352,83
358,91
360,87
355,84
371,93
373,94
365,89
364,88
356,83
368,101
355,82
364,87
364,87
372,92
372,92
364,86
364,86
347,88
366,97
367,97
359,91
358,90
366,93
369,89
369,88
369,88
368,87
367,87
367,86
367,86
366,85
362,88
363,87
365,84
363,85
363,83
363,81
364,79
364,78
366,79
362,76
361,76
357,80
357,79
356,79
356,78
355,77
337,101
337,101
355,75
354,75
355,74
355,74
355,73
355,72
354,72
354,72
355,72
355,72
355,72
354,72
353,73
351,73
354,75
348,76
347,77
340,102
340,102
344,79
342,78
345,82
341,102
339,102
342,77
343,76
343,73
345,71
347,69
349,69
348,70
348,68
369,87
369,87
365,95
374,89
371,88
365,99
366,96
374,79
363,91
370,90
370,89
372,77
373,76
371,75
364,73
371,86
367,76
368,75
376,81
361,96
349,102
379,76
379,73
384,82
356,100
382,79
384,79
383,76
359,102
359,102
386,82
386,80
384,73
363,102
383,72
385,73
384,73
382,81
363,102
383,78
379,72
379,70
386,82
367,102
387,82
387,83
386,76
386,88
370,102
381,72
382,102
382,102
371,102
369,102
379,102
379,102
377,102
361,99
375,102
375,102
374,102
373,102
356,102
372,102
372,102
368,87
370,88
354,102
369,87
369,87
