474,26
474,28
473,29
390,30
391,45
428,42
428,42
389,45
389,45
389,45
392,49
386,45
385,45
384,63
384,64
384,63
382,63
381,63
380,64
380,64
380,63
378,63
377,63
395,43
395,43
395,42
394,41
395,38
401,39
400,38
398,38
395,37
391,35
389,33
387,32
381,30
379,29
379,29
380,29
381,29
381,30
383,31
384,31
386,31
382,35
383,36
385,36
387,38
389,40
387,41
383,40
382,40
372,85
404,69
371,85
375,85
369,63
369,85
397,85
374,85
368,62
367,85
367,85
395,88
371,88
370,88
361,88
362,88
362,88
370,87
360,85
360,85
360,84
359,84
368,84
358,84
358,84
358,88
357,88
366,88
357,89
357,89
357,90
356,91
383,34
356,90
356,91
356,92
382,33
383,34
355,91
356,91
355,92
382,33
363,90
355,91
355,91
354,91
382,33
363,90
355,90
355,90
355,90
364,90
355,90
355,90
356,90
355,90
355,90
355,90
356,91
355,92
355,91
356,91
356,91
357,91
356,91
356,91
357,91
357,91
358,91
357,91
357,90
357,90
358,90
358,90
357,90
357,89
362,89
362,88
358,88
357,92
361,93
369,45
357,92
356,91
355,91
356,91
360,91
356,89
355,89
360,59
363,89
355,88
355,88
364,87
361,62
354,88
355,86
354,86
373,38
374,38
355,85
355,85
355,85
374,39
375,39
355,86
356,86
355,86
376,39
378,39
357,86
357,85
377,38
378,38
358,86
358,86
358,86
379,37
380,37
359,89
360,89
359,89
381,37
382,37
384,36
361,89
383,36
384,36
384,36
362,90
362,89
385,35
386,35
363,90
363,90
363,89
387,35
388,35
363,91
364,90
364,90
389,35
390,35
364,91
365,89
364,91
380,41
380,43
366,89
