208,108
208,107
208,106
264,60
265,60
265,60
265,60
256,47
255,45
255,45
255,45
255,45
254,45
255,45
255,45
254,45
254,45
243,37
248,54
248,54
241,35
241,35
240,35
240,34
240,34
239,34
239,33
238,33
237,33
237,32
236,31
235,31
243,56
241,58
240,59
238,60
238,60
236,61
236,61
235,62
227,62
235,61
235,61
236,61
217,33
218,35
219,36
202,50
202,51
202,52
201,53
201,52
201,51
201,51
199,53
199,54
199,53
200,52
199,52
198,54
198,54
198,53
200,51
199,52
203,53
205,54
207,55
207,54
205,41
205,41
205,40
204,39
204,39
203,39
203,39
210,45
209,45
209,45
208,44
208,43
207,43
207,42
206,42
206,42
206,41
206,41
205,41
204,40
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
232,75
216,75
218,75
180,62
232,75
232,75
232,75
232,75
232,75
232,75
202,38
202,38
232,75
203,38
232,75
202,38
202,38
232,75
203,37
203,38
202,38
202,38
232,75
203,38
203,38
203,38
232,75
203,38
203,38
203,38
203,38
232,75
203,38
232,75
203,38
202,38
203,38
203,38
203,38
203,38
202,38
232,75
203,38
203,38
203,38
202,38
203,38
203,38
211,47
202,38
232,75
203,38
203,38
211,47
202,38
232,75
203,38
203,38
203,38
202,38
232,75
203,38
203,38
202,38
232,75
203,38
232,75
203,38
202,38
232,75
203,38
232,75
203,38
203,38
203,38
203,38
232,75
203,38
202,38
232,75
232,75
203,38
203,38
202,38
203,38
232,75
203,38
203,38
232,75
203,38
232,75
203,38
202,38
203,38
203,38
232,75
203,38
202,38
232,75
203,38
212,48
