603,88
605,88
605,88
605,88
606,88
606,89
606,90
607,89
585,65
607,90
607,91
608,91
607,91
586,68
608,91
608,92
608,92
588,68
587,68
609,94
609,95
609,94
589,69
598,66
609,96
609,97
605,77
596,67
600,69
610,99
610,100
602,73
599,68
611,101
611,103
611,104
599,71
599,70
611,106
612,107
611,107
600,72
599,72
613,109
615,110
595,86
599,73
600,74
615,114
616,114
594,84
584,49
614,115
617,117
617,116
587,49
583,47
618,118
617,119
